Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1190509,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
1190738,000000A8,false,Rx,0,8,04,06,21,E0,21,1F,0F,04,
1190978,000000A9,false,Rx,0,8,EF,06,79,DF,1D,C7,E0,21,
1191218,000000BA,false,Rx,0,7,03,FF,0F,00,00,53,86,00,
1196525,000001B4,false,Rx,0,8,00,D0,E2,F4,44,32,FE,D3,
1200014,000000B6,false,Rx,0,5,08,08,80,00,C8,00,00,00,
1200239,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1200463,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
1200695,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
1200926,000000AA,false,Rx,0,8,68,5E,07,00,B8,0B,94,00,
1201152,000000BA,false,Rx,0,7,03,FF,0F,00,00,54,87,00,
1201381,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1201617,0000019E,false,Rx,0,8,00,E8,9F,FC,FE,00,00,24,
1201895,000001A0,false,Rx,0,8,00,80,00,60,01,14,80,18,
1202139,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1210166,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1210580,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
1210820,000000A8,false,Rx,0,8,06,08,21,E0,21,1F,0F,04,
1211045,000000A9,false,Rx,0,8,F1,08,79,DF,1D,C7,E0,21,
1211269,000000BA,false,Rx,0,7,03,FF,0F,00,00,55,88,00,
1217882,00000130,false,Rx,0,5,45,43,21,8F,DC,00,00,00,
1220176,000000B6,false,Rx,0,5,09,09,80,00,C8,00,00,00,
1220401,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1220626,000000A8,false,Rx,0,8,07,09,21,E0,21,1F,0F,04,
1220869,000000A9,false,Rx,0,8,F2,09,79,DF,1D,C7,E0,21,
1221094,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
1221318,000000BA,false,Rx,0,7,03,FF,0F,00,00,56,89,00,
1221543,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1221771,0000019E,false,Rx,0,8,00,E8,9F,FC,FE,00,00,24,
1222003,000001A0,false,Rx,0,8,00,80,00,60,01,14,90,28,
1222228,000001D2,false,Rx,0,5,E1,0C,8F,80,F0,00,00,00,
1222452,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1223432,000001FB,false,Rx,0,2,F2,FF,00,00,00,00,00,00,
1230229,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1230236,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1230462,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
1230694,000000A9,false,Rx,0,8,F3,0A,79,DF,1D,C7,E0,21,
1230926,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
1231151,000000BA,false,Rx,0,7,03,FF,0F,00,00,57,8A,00,
1240123,000000B6,false,Rx,0,5,0A,0A,80,00,C8,00,00,00,
1240348,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
