Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
14254035,000001A0,false,Rx,0,8,00,80,00,10,00,17,D0,1A,
14254040,000001FB,false,Rx,0,2,FC,FF,00,00,00,00,00,00,
14254281,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
14255829,000001D0,false,Rx,0,8,3C,FF,69,C3,9C,9E,CD,82,
14261214,000001B4,false,Rx,0,8,00,D0,E2,F6,04,32,FE,95,
14261447,000000A8,false,Rx,0,8,00,03,21,E0,21,1F,0F,04,
14261674,000000A9,false,Rx,0,8,EC,03,79,DF,1D,C7,E0,21,
14261900,000000AA,false,Rx,0,8,5D,53,07,00,B8,0B,94,00,
14262126,000000BA,false,Rx,0,7,03,FF,0F,00,00,50,83,00,
14263140,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14263427,00000194,false,Rx,0,4,ED,FC,00,F0,00,00,00,00,
14263432,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
14271212,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
14271445,000000A8,false,Rx,0,8,02,04,21,E0,21,1F,0F,04,
14271670,000000A9,false,Rx,0,8,ED,04,79,DF,1D,C7,E0,21,
14271896,000000BA,false,Rx,0,7,03,FF,0F,00,00,51,84,00,
14273619,000000B6,false,Rx,0,5,0E,0E,80,00,C8,00,00,00,
14273626,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14273631,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
14273868,0000019E,false,Rx,0,8,00,E0,7F,FC,FE,00,00,FB,
14274111,000001A0,false,Rx,0,8,00,80,00,10,00,1B,E0,2E,
14274354,000002B2,false,Rx,0,8,00,00,00,00,60,00,00,04,
14281258,000000AA,false,Rx,0,8,5F,55,07,00,B8,0B,94,00,
14281491,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
14281717,000000A9,false,Rx,0,8,EE,05,79,DF,1D,C7,E0,21,
14281943,000000BA,false,Rx,0,7,03,FF,0F,00,00,52,85,00,
14283115,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14291303,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
14291528,000000A8,false,Rx,0,8,04,06,21,E0,21,1F,0F,04,
14291754,000000A9,false,Rx,0,8,EF,06,79,DF,1D,C7,E0,21,
14291980,000000BA,false,Rx,0,7,03,FF,0F,00,00,53,86,00,
14293648,000000B6,false,Rx,0,5,FF,00,80,00,C8,00,00,00,
14293654,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14293659,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
14293907,0000019E,false,Rx,0,8,00,E0,7F,FC,FE,00,00,FB,
14294139,000001A0,false,Rx,0,8,00,80,00,10,00,1B,00,4D,
14294373,000002B2,false,Rx,0,8,00,00,00,00,60,00,00,04,
14296518,00000480,false,Rx,0,8,17,42,FD,FF,FF,FF,FF,FF,
14301187,000000AA,false,Rx,0,8,61,57,07,00,B8,0B,94,00,
14301420,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
14301647,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
14301872,000000BA,false,Rx,0,7,03,FF,0F,00,00,54,87,00,
14303042,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14311218,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
14311452,000000A8,false,Rx,0,8,06,08,21,E0,21,1F,0F,04,
14311678,000000A9,false,Rx,0,8,F1,08,79,DF,1D,C7,E0,21,
14311904,000000BA,false,Rx,0,7,03,FF,0F,00,00,55,88,00,
14312130,000001D2,false,Rx,0,5,E1,0C,8F,20,F0,00,00,00,
14313817,000000B6,false,Rx,0,5,00,01,80,00,C8,00,00,00,
14313823,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14313829,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
14313834,0000019E,false,Rx,0,8,00,E0,8F,FC,FE,00,00,0C,
14314069,000001A0,false,Rx,0,8,00,80,00,10,00,17,10,59,
14314323,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
14314562,000001A6,false,Rx,0,8,00,00,00,00,00,00,40,FD,
14320702,00000130,false,Rx,0,5,45,43,21,8F,98,00,00,00,
14321321,000000AA,false,Rx,0,8,63,59,07,00,B8,0B,94,00,
14321547,000000A8,false,Rx,0,8,07,09,21,E0,21,1F,0F,04,
14321773,000000A9,false,Rx,0,8,F2,09,79,DF,1D,C7,E0,21,
14321999,000000BA,false,Rx,0,7,03,FF,0F,00,00,56,89,00,
14323176,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14331157,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
14331576,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
14331802,000000A9,false,Rx,0,8,F3,0A,79,DF,1D,C7,E0,21,
14332028,000000BA,false,Rx,0,7,03,FF,0F,00,00,57,8A,00,
14333878,000000B6,false,Rx,0,5,02,02,80,00,C8,00,00,00,
14333885,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14333890,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
14333895,0000019E,false,Rx,0,8,00,E0,8F,FC,FE,00,00,0C,
14334136,000001A0,false,Rx,0,8,00,80,00,10,00,17,20,69,
14334376,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
14341329,000000AA,false,Rx,0,8,65,5B,07,00,B8,0B,94,00,
14341556,000000A8,false,Rx,0,8,09,0B,21,E0,21,1F,0F,04,
14341782,000000A9,false,Rx,0,8,F4,0B,79,DF,1D,C7,E0,21,
14342008,000000BA,false,Rx,0,7,03,FF,0F,00,00,58,8B,00,
14343182,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
