Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
12344484,0000019E,false,Rx,0,8,00,EA,3F,FC,FE,20,00,E5,
12344709,000001A0,false,Rx,0,8,00,80,00,00,80,00,98,3B,
12344932,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
12349330,000002F8,false,Rx,0,8,11,07,07,1B,AF,E7,07,FD,
12350536,000000A8,false,Rx,0,8,9B,09,FA,00,FA,F0,03,00,
12350761,000000A9,false,Rx,0,8,FB,59,A0,0F,32,A0,6F,07,
12350984,000000AA,false,Rx,0,8,33,09,FA,00,00,00,84,00,
12351581,00000310,false,Rx,0,7,66,14,35,4F,00,FC,21,00,
12353821,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12358812,000002FA,false,Rx,0,5,FC,04,FF,FF,FF,00,00,00,
12359772,000002FA,false,Rx,0,5,FF,93,FF,FF,FF,00,00,00,
12360360,000000A8,false,Rx,0,8,9C,0A,FA,00,FA,F0,03,00,
12360592,000000A9,false,Rx,0,8,FC,5A,A0,0F,32,A0,6F,07,
12360817,000000AA,false,Rx,0,8,34,0A,FA,00,00,00,84,00,
12363610,000000B6,false,Rx,0,5,0A,0A,80,00,C8,00,00,00,
12363834,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12364057,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
12364290,0000019E,false,Rx,0,8,00,EA,3F,FC,FE,20,00,E5,
12364515,000001A0,false,Rx,0,8,00,80,00,00,80,00,A8,4B,
12364923,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
12365147,000001A6,false,Rx,0,8,00,00,00,00,00,00,40,F6,
12368267,00000380,false,Rx,0,7,4B,57,31,34,35,39,32,00,
12369272,00000388,false,Rx,0,7,0D,03,64,26,C0,04,14,00,
12370464,000000A8,false,Rx,0,8,9D,0B,FA,00,FA,F0,03,00,
12370688,000000A9,false,Rx,0,8,FD,5B,A0,0F,32,A0,6F,07,
12370913,000000AA,false,Rx,0,8,35,0B,FA,00,00,00,84,00,
12373343,00000202,false,Rx,0,2,FE,FF,00,00,00,00,00,00,
12373967,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12373972,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
12374384,000003BE,false,Rx,0,2,FE,FF,00,00,00,00,00,00,
12380652,000000A8,false,Rx,0,8,9E,0C,FA,00,FA,F0,03,00,
12380875,000000A9,false,Rx,0,8,FE,5C,A0,0F,32,A0,6F,07,
12381100,000000AA,false,Rx,0,8,36,0C,FA,00,00,00,84,00,
12383707,000000B6,false,Rx,0,5,0B,0B,80,00,C8,00,00,00,
12383931,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12384157,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
12384388,0000019E,false,Rx,0,8,00,EA,3F,FC,FE,20,00,E5,
