Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1340562,00000130,false,Rx,0,5,45,43,21,8F,55,00,00,00,
1340802,000001A0,false,Rx,0,8,00,80,00,40,01,14,40,B7,
1341027,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1342192,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
1342417,000000A8,false,Rx,0,8,0C,0E,21,E0,21,1F,0F,04,
1342643,000000A9,false,Rx,0,8,F7,0E,79,DF,1D,C7,E0,21,
1342882,000000BA,false,Rx,0,7,03,FF,0F,00,00,5B,8E,00,
1349882,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1350140,00000194,false,Rx,0,4,EF,FE,00,F0,00,00,00,00,
1350145,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1352250,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
1352475,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
1352707,000000A9,false,Rx,0,8,E9,00,79,DF,1D,C7,E0,21,
1352939,000000BA,false,Rx,0,7,03,FF,0F,00,00,4D,80,00,
1353164,000004B0,false,Rx,0,8,00,42,FE,01,FF,FF,FF,FF,
