Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
522544,00000194,false,Rx,0,4,E7,F6,00,F0,00,00,00,00,
522776,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
529387,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
529613,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
529852,000000A9,false,Rx,0,8,EE,05,79,DF,1D,C7,E0,21,
530078,000000BA,false,Rx,0,7,03,FF,0F,00,00,52,85,00,
532372,000000B6,false,Rx,0,5,FF,00,80,00,C8,00,00,00,
532605,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
532845,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
533078,0000019E,false,Rx,0,8,00,E8,CF,FC,FE,00,00,54,
533303,000001A0,false,Rx,0,8,00,80,00,60,01,14,00,97,
533527,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
539189,00000497,false,Rx,0,8,29,42,FF,FF,FF,FF,FF,FF,
539417,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
539643,000000A8,false,Rx,0,8,04,06,21,E0,21,1F,0F,04,
539882,000000A9,false,Rx,0,8,EF,06,79,DF,1D,C7,E0,21,
540107,000000BA,false,Rx,0,7,03,FF,0F,00,00,53,86,00,
542478,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
549487,000000AA,false,Rx,0,8,68,5E,07,00,B8,0B,94,00,
549715,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
549946,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
550171,000000BA,false,Rx,0,7,03,FF,0F,00,00,54,87,00,
552464,000000B6,false,Rx,0,5,00,01,80,00,C8,00,00,00,
552697,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
552924,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
553149,0000019E,false,Rx,0,8,00,E8,CF,FC,FE,00,00,54,
553374,000001A0,false,Rx,0,8,00,80,00,60,01,14,10,A7,
553599,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
553841,000000C8,false,Rx,0,6,3B,08,CC,00,00,2C,00,00,
559337,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
559610,000000A8,false,Rx,0,8,06,08,21,E0,21,1F,0F,04,
559847,000000A9,false,Rx,0,8,F1,08,79,DF,1D,C7,E0,21,
560073,000000BA,false,Rx,0,7,03,FF,0F,00,00,55,88,00,
562366,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
563920,000001D0,false,Rx,0,8,3C,76,64,C3,9C,9E,CD,82,
