Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
376732,000001A6,false,Rx,0,8,00,00,00,00,00,00,B8,F5,
384696,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
384927,000000A8,false,Rx,0,8,57,D3,02,E0,02,F0,03,02,
386616,000000A9,false,Rx,0,8,08,13,4E,EF,14,4E,9F,0B,
386621,000000AA,false,Rx,0,8,9B,D3,02,00,28,0E,80,64,
394566,000000A8,false,Rx,0,8,38,C4,02,D0,02,F0,03,02,
394802,000000B6,false,Rx,0,5,03,03,80,00,C8,00,00,00,
395030,000000A9,false,Rx,0,8,F8,14,4E,DF,14,4E,9F,0B,
395258,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
395486,000000AA,false,Rx,0,8,A4,D4,02,00,30,0E,80,64,
395714,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
395953,0000019E,false,Rx,0,8,00,E0,BF,FC,FE,00,00,3C,
396178,000001A0,false,Rx,0,8,00,80,00,C0,FF,11,30,24,
396406,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
396641,000004A9,false,Rx,0,8,00,42,FF,FF,FF,FF,FF,FF,
404615,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
406633,000000A8,false,Rx,0,8,49,D5,02,D0,02,F0,03,02,
406638,000000A9,false,Rx,0,8,E9,15,4E,DF,14,4E,8F,0B,
406643,000000AA,false,Rx,0,8,A1,D5,02,00,2C,0E,80,64,
411332,000001B4,false,Rx,0,8,00,D0,E2,FD,04,32,FE,9C,
414509,000000B6,false,Rx,0,5,04,04,80,00,C8,00,00,00,
414749,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
414980,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
415388,0000019E,false,Rx,0,8,00,E0,BF,FC,FE,00,00,3C,
415612,000001A0,false,Rx,0,8,00,80,00,10,00,11,40,83,
415844,000000A8,false,Rx,0,8,4A,D6,02,D0,02,F0,03,02,
416072,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
416298,000000A9,false,Rx,0,8,FA,16,4E,EF,14,4E,8F,0B,
416523,000000AA,false,Rx,0,8,A2,D6,02,00,2C,0E,80,64,
419694,000001D0,false,Rx,0,8,39,FF,6E,C2,51,1E,CD,B5,
424704,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
424935,000000A8,false,Rx,0,8,6B,E7,02,E0,02,F0,03,02,
425162,00000194,false,Rx,0,4,E5,F4,00,F0,00,00,00,00,
426814,000000A9,false,Rx,0,8,FB,17,4E,EF,14,4E,8F,0B,
426819,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
426824,000000AA,false,Rx,0,8,97,D7,02,00,20,0E,80,64,
426829,000002A6,false,Rx,0,2,00,FC,00,00,00,00,00,00,
433659,0000031A,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
434654,000000A8,false,Rx,0,8,7C,E8,02,F0,02,F0,03,02,
434659,000000B6,false,Rx,0,5,05,05,80,00,C8,00,00,00,
